CodCliente,Departamento,Municipio,Credito,Venta,Venta_Credito,Venta_Contado,Veces_Compra,SKUE,Desc,CATE,Veces_Compra_Desc,Veces_Compra_Cred,Veces_Compra_Cont, TicketProm ,%_Desc,%_Compra_Desc
405312,Nueva Segovia,JALAPA,No,243.11,0,243.11,5,11,0,5,0,0,5,48.62,0.00%,0.00%
432138,Managua,CIUDAD SANDINO,No,243.1,0,243.1,8,25,1.55,8,1,0,8,30.39,0.64%,12.50%
449950,Managua,MANAGUA,No,242.99,0,242.99,11,21,0,7,0,0,11,22.09,0.00%,0.00%
442819,León,LEON,No,242.98,0,242.98,11,15,0.25,8,1,0,11,22.09,0.10%,9.09%
426218,Managua,MANAGUA,No,242.93,0,242.93,12,15,0,8,0,0,12,20.24,0.00%,0.00%
435389,Chinandega,SANTO TOMAS DEL NORTE,No,242.8,0,242.8,9,16,0,7,0,0,9,26.98,0.00%,0.00%
429512,Managua,MANAGUA,No,242.65,0,242.65,11,24,0,9,0,0,11,22.06,0.00%,0.00%
444773,Managua,MANAGUA,No,242.63,0,242.63,8,22,1.03,9,2,0,8,30.33,0.42%,25.00%
441234,Chinandega,SOMOTILLO,No,242.61,0,242.61,10,17,0,9,0,0,10,24.26,0.00%,0.00%
438416,Managua,MANAGUA,No,242.5,0,242.5,10,21,0.15,8,1,0,10,24.25,0.06%,10.00%
425121,Managua,MANAGUA,No,242.49,0,242.49,13,25,0.07,11,1,0,13,18.65,0.03%,7.69%
403687,Managua,MANAGUA,No,242.48,0,242.48,11,17,0.25,10,1,0,11,22.04,0.10%,9.09%
438400,Managua,MANAGUA,No,242.45,0,242.45,11,18,0,7,0,0,11,22.04,0.00%,0.00%
402113,Managua,MANAGUA,No,242.43,0,242.43,11,21,0.46,11,3,0,11,22.04,0.19%,27.27%
435009,Masaya,NINDIRI,No,242.39,0,242.39,12,24,1.2,9,3,0,12,20.2,0.50%,25.00%
436056,Jinotega,JINOTEGA,No,242.38,0,242.38,8,13,0,8,0,0,8,30.3,0.00%,0.00%
437053,Managua,MANAGUA,No,242.37,0,242.37,1,1,0,1,0,0,1,242.37,0.00%,0.00%
411464,León,LEON,No,242.29,0,242.29,15,28,0.25,10,1,0,15,16.15,0.10%,6.67%
403922,Masaya,MASAYA,No,242.18,0,242.18,12,26,0.16,10,1,0,12,20.18,0.07%,8.33%
430611,Carazo,JINOTEPE,No,242.18,0,242.18,12,9,0,5,0,0,12,20.18,0.00%,0.00%
413273,Granada,GRANADA,No,242.16,0,242.16,8,23,0.15,7,1,0,8,30.27,0.06%,12.50%
406355,Managua,MANAGUA,No,242.15,0,242.15,11,19,0,9,0,0,11,22.01,0.00%,0.00%
416819,Carazo,DIRIAMBA,No,242.01,0,242.01,12,38,0.75,11,2,0,12,20.17,0.31%,16.67%
444025,Chinandega,EL REALEJO,No,241.98,0,241.98,12,17,0.59,7,1,0,12,20.17,0.24%,8.33%
430538,Rivas,POTOSI,No,241.95,0,241.95,9,14,0,6,0,0,9,26.88,0.00%,0.00%
416162,Chinandega,CHICHIGALPA,No,241.94,0,241.94,11,17,0,7,0,0,11,21.99,0.00%,0.00%
429028,Chinandega,EL REALEJO,No,241.86,0,241.86,13,16,0.05,7,1,0,13,18.6,0.02%,7.69%
417254,Matagalpa,SEBACO,No,241.85,0,241.85,8,24,0,11,0,0,8,30.23,0.00%,0.00%
416054,Chinandega,POSOLTEGA,No,241.79,0,241.79,12,15,0.1,10,1,0,12,20.15,0.04%,8.33%
449107,León,LARREYNAGA,No,241.77,0,241.77,11,11,0.1,4,1,0,11,21.98,0.04%,9.09%
445043,Masaya,LA CONCEPCION,No,241.62,0,241.62,5,3,0,3,0,0,5,48.32,0.00%,0.00%
434982,Managua,MANAGUA,No,241.6,0,241.6,10,19,0,10,0,0,10,24.16,0.00%,0.00%
447416,Managua,TIPITAPA,No,241.59,0,241.59,12,16,0,10,0,0,12,20.13,0.00%,0.00%
418487,Managua,MANAGUA,Si,241.52,241.52,0,3,12,0,3,0,3,0,80.51,0.00%,0.00%
435530,Managua,MANAGUA,No,241.31,0,241.31,12,10,0,4,0,0,12,20.11,0.00%,0.00%
416006,León,LEON,No,241.18,0,241.18,9,23,0.1,9,1,0,9,26.8,0.04%,11.11%
431655,Matagalpa,SAN ISIDRO,No,241.17,0,241.17,12,28,0.35,8,1,0,12,20.1,0.15%,8.33%
436439,Managua,TIPITAPA,No,241.14,0,241.14,13,32,0.15,14,1,0,13,18.55,0.06%,7.69%
444579,Madriz,SAN JUAN DEL RIO COCO,No,241.05,0,241.05,5,26,0.4,8,1,0,5,48.21,0.17%,20.00%
440114,Rivas,BELEN,No,240.94,0,240.94,8,27,0.25,10,1,0,8,30.12,0.10%,12.50%
405996,Estelí,ESTELI,No,240.84,0,240.84,8,19,0.16,7,1,0,8,30.11,0.07%,12.50%
430857,Chinandega,SANTO TOMAS DEL NORTE,No,240.84,0,240.84,9,16,0.2,7,1,0,9,26.76,0.08%,11.11%
428074,Managua,TIPITAPA,No,240.82,0,240.82,8,21,0.06,9,1,0,8,30.1,0.02%,12.50%
431863,Granada,GRANADA,No,240.8,0,240.8,11,30,0.6,10,3,0,11,21.89,0.25%,27.27%
418933,Managua,MANAGUA,No,240.72,0,240.72,13,24,0,10,0,0,13,18.52,0.00%,0.00%
432282,Managua,MANAGUA,No,240.71,0,240.71,8,14,0,6,0,0,8,30.09,0.00%,0.00%
433260,León,LEON,No,240.66,0,240.66,11,22,0.1,10,1,0,11,21.88,0.04%,9.09%
403688,Managua,MANAGUA,No,240.65,0,240.65,9,14,0,6,0,0,9,26.74,0.00%,0.00%
450092,Masaya,MASAYA,No,240.63,0,240.63,7,13,0,7,0,0,7,34.38,0.00%,0.00%
430861,Chinandega,SANTO TOMAS DEL NORTE,No,240.6,0,240.6,13,28,0.16,8,1,0,13,18.51,0.07%,7.69%
409578,Granada,GRANADA,No,240.5,0,240.5,11,20,0.3,11,2,0,11,21.86,0.12%,18.18%
436291,Boaco,SAN JOSE DE LOS REMATES,No,240.49,0,240.49,6,31,0,10,0,0,6,40.08,0.00%,0.00%
449500,Managua,CIUDAD SANDINO,No,240.45,0,240.45,13,26,0.05,12,1,0,13,18.5,0.02%,7.69%
409215,Managua,MANAGUA,No,240.4,0,240.4,12,37,0.4,12,1,0,12,20.03,0.17%,8.33%
444989,Granada,GRANADA,No,240.3,0,240.3,12,16,0,11,0,0,12,20.03,0.00%,0.00%
405370,Managua,MANAGUA,No,240.26,0,240.26,11,17,0.2,12,2,0,11,21.84,0.08%,18.18%
415017,Rivas,SAN JUAN DEL SUR,No,240.25,0,240.25,12,17,0,10,0,0,12,20.02,0.00%,0.00%
435142,Masaya,MASAYA,No,240.22,0,240.22,10,19,0.8,10,2,0,10,24.02,0.33%,20.00%
441197,Chontales,JUIGALPA,No,240.21,0,240.21,5,17,0.2,9,1,0,5,48.04,0.08%,20.00%
449932,Jinotega,JINOTEGA,No,240.17,0,240.17,10,14,0,8,0,0,10,24.02,0.00%,0.00%
405178,Masaya,NIQUINOHOMO,No,240.14,0,240.14,11,20,0.1,10,1,0,11,21.83,0.04%,9.09%
406004,Estelí,ESTELI,No,240.14,0,240.14,9,22,0,10,0,0,9,26.68,0.00%,0.00%
405575,Managua,SAN RAFAEL DEL SUR,No,240.12,0,240.12,12,35,0.11,10,1,0,12,20.01,0.05%,8.33%
425898,Managua,MANAGUA,No,240.08,0,240.08,10,12,0,8,0,0,10,24.01,0.00%,0.00%
422605,Managua,TIPITAPA,No,240.01,0,240.01,12,16,0,8,0,0,12,20,0.00%,0.00%
449524,Managua,MANAGUA,No,239.93,0,239.93,12,38,0.26,13,2,0,12,19.99,0.11%,16.67%
432402,Matagalpa,SEBACO,No,239.89,0,239.89,9,25,0.2,10,1,0,9,26.65,0.08%,11.11%
428469,Managua,TIPITAPA,No,239.87,0,239.87,9,20,0.07,7,1,0,9,26.65,0.03%,11.11%
407848,Managua,MANAGUA,No,239.81,0,239.81,8,15,0,9,0,0,8,29.98,0.00%,0.00%
435410,Madriz,SOMOTO,No,239.81,0,239.81,10,34,1.14,11,3,0,10,23.98,0.48%,30.00%
442637,León,LEON,No,239.79,0,239.79,11,15,0,6,0,0,11,21.8,0.00%,0.00%
438985,Managua,MANAGUA,No,239.66,0,239.66,11,16,0.15,9,1,0,11,21.79,0.06%,9.09%
415573,Managua,MANAGUA,No,239.54,0,239.54,10,13,0,7,0,0,10,23.95,0.00%,0.00%
413017,Managua,MANAGUA,No,239.53,0,239.53,12,21,0.35,8,1,0,12,19.96,0.15%,8.33%
413256,Carazo,SAN MARCOS,No,239.5,0,239.5,9,14,0,8,0,0,9,26.61,0.00%,0.00%
403913,Masaya,NINDIRI,No,239.48,0,239.48,8,19,0.1,9,1,0,8,29.94,0.04%,12.50%
408435,Managua,CIUDAD SANDINO,No,239.41,0,239.41,9,35,0.37,10,1,0,9,26.6,0.15%,11.11%
435981,León,LA PAZ CENTRO,No,239.4,0,239.4,9,11,0,8,0,0,9,26.6,0.00%,0.00%
420933,León,LEON,No,239.35,0,239.35,12,21,0,8,0,0,12,19.95,0.00%,0.00%
441965,Masaya,MASAYA,No,239.29,0,239.29,10,24,0.1,9,1,0,10,23.93,0.04%,10.00%
431234,Chinandega,SOMOTILLO,No,239.24,0,239.24,13,18,0,6,0,0,13,18.4,0.00%,0.00%
440841,León,LARREYNAGA,No,239.22,0,239.22,11,24,0,8,0,0,11,21.75,0.00%,0.00%
403828,Managua,MANAGUA,No,239.21,0,239.21,12,19,0.32,10,2,0,12,19.93,0.13%,16.67%
442274,Nueva Segovia,JALAPA,No,239.1,0,239.1,7,22,0.78,10,1,0,7,34.16,0.33%,14.29%
447000,León,NAGAROTE,No,239.1,0,239.1,7,19,0.15,8,1,0,7,34.16,0.06%,14.29%
401521,Managua,MANAGUA,Si,239.04,29.92,209.12,11,23,0.93,9,1,2,11,21.73,0.39%,9.09%
406638,Masaya,MASAYA,No,239.01,0,239.01,12,13,0,8,0,0,12,19.92,0.00%,0.00%
442823,León,LEON,No,239.01,0,239.01,12,17,0,6,0,0,12,19.92,0.00%,0.00%
410419,Managua,CIUDAD SANDINO,No,238.93,0,238.93,11,17,0.89,9,2,0,11,21.72,0.37%,18.18%
400217,Managua,MANAGUA,No,238.92,0,238.92,12,23,0.05,8,1,0,12,19.91,0.02%,8.33%
404988,Estelí,ESTELI,No,238.87,0,238.87,7,40,0,11,0,0,7,34.12,0.00%,0.00%
440108,Madriz,SAN JUAN DEL RIO COCO,No,238.72,0,238.72,5,20,0.1,8,1,0,5,47.74,0.04%,20.00%
442417,Chinandega,SOMOTILLO,No,238.7,0,238.7,10,9,0,6,0,0,10,23.87,0.00%,0.00%
400729,León,EL SAUCE,No,238.69,0,238.69,11,29,0.15,11,2,0,11,21.7,0.06%,18.18%
429091,Managua,MANAGUA,No,238.68,0,238.68,12,29,1.53,12,4,0,12,19.89,0.64%,33.33%
405556,León,LEON,No,238.62,0,238.62,12,9,0.26,8,1,0,12,19.89,0.11%,8.33%
442217,Granada,GRANADA,No,238.6,0,238.6,6,18,0.49,9,1,0,6,39.77,0.21%,16.67%
440987,León,EL SAUCE,No,238.49,0,238.49,10,25,0.3,11,2,0,10,23.85,0.13%,20.00%
423693,Managua,TIPITAPA,No,238.46,0,238.46,12,29,0.2,11,1,0,12,19.87,0.08%,8.33%
441428,Jinotega,SAN SEBASTIAN DE YALI,No,238.44,0,238.44,7,26,0.2,6,1,0,7,34.06,0.08%,14.29%
431544,Jinotega,JINOTEGA,No,238.39,0,238.39,10,29,0.9,8,3,0,10,23.84,0.38%,30.00%
405031,Madriz,YALAGUINA,No,238.32,0,238.32,9,15,0.1,5,1,0,9,26.48,0.04%,11.11%
436156,Estelí,SAN JUAN DE LIMAY,No,238.28,0,238.28,9,12,0.2,9,1,0,9,26.48,0.08%,11.11%
428060,Managua,MANAGUA,No,238.27,0,238.27,6,14,0.06,6,1,0,6,39.71,0.03%,16.67%
402997,Managua,MANAGUA,No,238.26,0,238.26,11,14,0,8,0,0,11,21.66,0.00%,0.00%
418879,Rivas,SAN JUAN DEL SUR,No,238.25,0,238.25,9,22,0.49,11,1,0,9,26.47,0.21%,11.11%
449872,Managua,MANAGUA,No,238.02,0,238.02,9,19,0.07,9,1,0,9,26.45,0.03%,11.11%
406392,Chinandega,SOMOTILLO,No,237.91,0,237.91,8,18,0,9,0,0,8,29.74,0.00%,0.00%
440504,Chinandega,EL REALEJO,No,237.91,0,237.91,12,20,0.15,7,1,0,12,19.83,0.06%,8.33%
443693,Granada,GRANADA,No,237.87,0,237.87,12,16,3.87,10,3,0,12,19.82,1.63%,25.00%
442320,Masaya,MASAYA,No,237.82,0,237.82,5,11,0.93,8,1,0,5,47.56,0.39%,20.00%
416230,León,TELICA,No,237.8,0,237.8,9,18,0,8,0,0,9,26.42,0.00%,0.00%
432394,León,LARREYNAGA,No,237.78,0,237.78,9,8,0,4,0,0,9,26.42,0.00%,0.00%
444601,León,TELICA,No,237.74,0,237.74,9,27,0,11,0,0,9,26.42,0.00%,0.00%
444172,Managua,MANAGUA,No,237.66,0,237.66,10,23,0.22,10,2,0,10,23.77,0.09%,20.00%
422988,Matagalpa,MUY MUY,No,237.63,0,237.63,6,6,0,3,0,0,6,39.61,0.00%,0.00%
419073,Managua,MANAGUA,No,237.62,0,237.62,12,14,0,9,0,0,12,19.8,0.00%,0.00%
402911,Managua,MANAGUA,No,237.51,0,237.51,9,22,0,8,0,0,9,26.39,0.00%,0.00%
438768,León,SANTA ROSA DEL PEÑON,No,237.51,0,237.51,8,14,0,5,0,0,8,29.69,0.00%,0.00%
446619,Matagalpa,MATAGALPA,No,237.47,0,237.47,6,22,0,9,0,0,6,39.58,0.00%,0.00%
444052,Managua,MANAGUA,No,237.46,0,237.46,8,16,0,8,0,0,8,29.68,0.00%,0.00%
442068,Chinandega,CHINANDEGA,No,237.42,0,237.42,13,29,0.15,11,1,0,13,18.26,0.06%,7.69%
425859,Carazo,JINOTEPE,No,237.4,0,237.4,11,18,0,8,0,0,11,21.58,0.00%,0.00%
430878,Managua,MANAGUA,No,237.37,0,237.37,12,48,0.69,13,3,0,12,19.78,0.29%,25.00%
402978,Managua,MANAGUA,No,237.35,0,237.35,10,16,0,9,0,0,10,23.74,0.00%,0.00%
418632,Managua,MANAGUA,No,237.32,0,237.32,11,11,0,5,0,0,11,21.57,0.00%,0.00%
420955,León,TELICA,No,237.29,0,237.29,7,31,0.37,12,1,0,7,33.9,0.16%,14.29%
409773,Managua,TIPITAPA,No,237.28,0,237.28,13,9,0.6,6,3,0,13,18.25,0.25%,23.08%
401991,Managua,MANAGUA,No,237.27,0,237.27,10,23,0,10,0,0,10,23.73,0.00%,0.00%
409651,Managua,MANAGUA,No,237.27,0,237.27,11,23,0,10,0,0,11,21.57,0.00%,0.00%
402724,Managua,MANAGUA,No,237.23,0,237.23,10,9,0,6,0,0,10,23.72,0.00%,0.00%
423807,Managua,CIUDAD SANDINO,No,237.19,0,237.19,12,14,0,6,0,0,12,19.77,0.00%,0.00%
449763,Granada,GRANADA,No,237.17,0,237.17,12,11,0,6,0,0,12,19.76,0.00%,0.00%
405991,Estelí,ESTELI,No,237.13,0,237.13,7,30,0,8,0,0,7,33.88,0.00%,0.00%
444632,Masaya,MASAYA,No,237.13,0,237.13,5,6,0,5,0,0,5,47.43,0.00%,0.00%
428844,Masaya,LA CONCEPCION,No,237.11,0,237.11,12,16,0,9,0,0,12,19.76,0.00%,0.00%
411352,Chinandega,EL VIEJO,No,237.06,0,237.06,11,11,0.54,6,2,0,11,21.55,0.23%,18.18%
406558,Managua,MANAGUA,No,237.03,0,237.03,5,7,0,5,0,0,5,47.41,0.00%,0.00%
431866,Carazo,SAN MARCOS,No,237.03,0,237.03,12,17,0,10,0,0,12,19.75,0.00%,0.00%
446056,León,LARREYNAGA,No,237.01,0,237.01,7,23,0.2,8,1,0,7,33.86,0.08%,14.29%
440508,Estelí,ESTELI,No,236.97,0,236.97,4,29,0,7,0,0,4,59.24,0.00%,0.00%
422246,Madriz,SOMOTO,No,236.9,0,236.9,12,20,0,8,0,0,12,19.74,0.00%,0.00%
435378,Managua,MANAGUA,No,236.88,0,236.88,8,19,0,9,0,0,8,29.61,0.00%,0.00%
436288,Jinotega,SAN SEBASTIAN DE YALI,No,236.84,0,236.84,11,17,0,7,0,0,11,21.53,0.00%,0.00%
443711,Managua,MANAGUA,No,236.66,0,236.66,10,19,0,8,0,0,10,23.67,0.00%,0.00%
431002,León,EL SAUCE,No,236.52,0,236.52,13,22,0.2,9,2,0,13,18.19,0.08%,15.38%
411582,León,LEON,No,236.49,0,236.49,9,18,0.25,8,1,0,9,26.28,0.11%,11.11%
410973,Chinandega,EL VIEJO,No,236.47,0,236.47,5,10,0.1,7,1,0,5,47.29,0.04%,20.00%
441665,Madriz,SOMOTO,No,236.44,0,236.44,6,14,0,4,0,0,6,39.41,0.00%,0.00%
430278,Estelí,ESTELI,No,236.36,0,236.36,11,27,0,10,0,0,11,21.49,0.00%,0.00%
408155,Managua,MANAGUA,No,236.23,0,236.23,11,21,0,11,0,0,11,21.48,0.00%,0.00%
449120,Managua,MANAGUA,No,236.14,0,236.14,12,29,0.76,12,4,0,12,19.68,0.32%,33.33%
449913,Managua,MANAGUA,No,236.13,0,236.13,8,34,0,10,0,0,8,29.52,0.00%,0.00%
450047,Managua,MANAGUA,No,236.01,0,236.01,10,39,2.95,12,6,0,10,23.6,1.25%,60.00%
449361,Managua,MANAGUA,No,235.97,0,235.97,12,21,0,9,0,0,12,19.66,0.00%,0.00%
430001,Managua,MANAGUA,No,235.83,0,235.83,11,27,0,10,0,0,11,21.44,0.00%,0.00%
441253,Managua,MANAGUA,No,235.68,0,235.68,12,26,0.05,12,1,0,12,19.64,0.02%,8.33%
440980,León,TELICA,No,235.66,0,235.66,13,24,0,9,0,0,13,18.13,0.00%,0.00%
412189,Matagalpa,CIUDAD DARIO,No,235.43,0,235.43,5,10,0,4,0,0,5,47.09,0.00%,0.00%
444169,Managua,MANAGUA,No,235.39,0,235.39,9,18,0.59,11,1,0,9,26.15,0.25%,11.11%
449904,Nueva Segovia,OCOTAL,No,235.38,0,235.38,6,16,0.3,8,1,0,6,39.23,0.13%,16.67%
412859,Granada,GRANADA,No,235.26,0,235.26,12,30,0,8,0,0,12,19.61,0.00%,0.00%
427672,León,LA PAZ CENTRO,No,235.26,0,235.26,10,11,0,7,0,0,10,23.53,0.00%,0.00%
423186,Managua,TIPITAPA,No,235.21,0,235.21,11,8,0,6,0,0,11,21.38,0.00%,0.00%
436672,Chontales,SAN PEDRO DE LOVAGO,No,235.21,0,235.21,5,19,0,8,0,0,5,47.04,0.00%,0.00%
425408,Rivas,POTOSI,No,235.17,0,235.17,10,17,0.35,8,1,0,10,23.52,0.15%,10.00%
412111,Madriz,PALACAGUINA,No,235.15,0,235.15,3,18,0.58,8,1,0,3,78.38,0.25%,33.33%
403695,Managua,MANAGUA,No,235.11,0,235.11,11,11,0,7,0,0,11,21.37,0.00%,0.00%
414249,León,LEON,No,235.1,0,235.1,13,27,0.2,9,1,0,13,18.08,0.09%,7.69%
414264,León,LEON,No,235.1,0,235.1,13,32,0.93,8,1,0,13,18.08,0.40%,7.69%
405422,Rivas,SAN JUAN DEL SUR,No,235.02,0,235.02,8,44,0.6,11,1,0,8,29.38,0.26%,12.50%
443568,Managua,MANAGUA,No,235.02,0,235.02,8,15,0,8,0,0,8,29.38,0.00%,0.00%
441450,Rivas,POTOSI,No,234.99,0,234.99,13,35,0.85,11,4,0,13,18.08,0.36%,30.77%
404727,Matagalpa,SAN ISIDRO,No,234.85,0,234.85,11,13,0.2,7,1,0,11,21.35,0.09%,9.09%
444886,Rivas,SAN JUAN DEL SUR,No,234.82,0,234.82,6,12,0,4,0,0,6,39.14,0.00%,0.00%
429698,Matagalpa,SAN RAFAEL DEL NORTE,No,234.77,0,234.77,7,23,0.4,10,1,0,7,33.54,0.17%,14.29%
408964,Managua,MANAGUA,No,234.73,0,234.73,9,5,0,4,0,0,9,26.08,0.00%,0.00%
445244,Chontales,LA LIBERTAD,No,234.73,0,234.73,5,12,0,7,0,0,5,46.95,0.00%,0.00%
430044,Managua,VILLA EL CARMEN,No,234.61,0,234.61,9,13,0,6,0,0,9,26.07,0.00%,0.00%
427158,Estelí,ESTELI,No,234.56,0,234.56,10,9,0,3,0,0,10,23.46,0.00%,0.00%
404717,Rivas,BELEN,No,234.54,0,234.54,13,26,0,9,0,0,13,18.04,0.00%,0.00%
403988,Managua,MANAGUA,No,234.49,0,234.49,10,39,0,10,0,0,10,23.45,0.00%,0.00%
437201,Managua,MANAGUA,No,234.43,0,234.43,12,26,0.65,11,1,0,12,19.54,0.28%,8.33%
438793,Estelí,ESTELI,No,234.34,0,234.34,7,26,0.32,10,1,0,7,33.48,0.14%,14.29%
442023,Masaya,MASAYA,No,234.27,0,234.27,11,12,0.25,8,1,0,11,21.3,0.11%,9.09%
410162,Managua,MANAGUA,No,234.26,0,234.26,12,6,0,5,0,0,12,19.52,0.00%,0.00%
422665,Madriz,SOMOTO,No,234.21,0,234.21,8,22,0,7,0,0,8,29.28,0.00%,0.00%
437067,Managua,MANAGUA,No,234.21,0,234.21,10,17,0.36,10,1,0,10,23.42,0.15%,10.00%
446326,Managua,MANAGUA,No,234.2,0,234.2,12,11,0,7,0,0,12,19.52,0.00%,0.00%
400637,Rivas,RIVAS,No,234.12,0,234.12,12,20,0,8,0,0,12,19.51,0.00%,0.00%
436731,Chontales,SANTO TOMAS,No,234.09,0,234.09,10,12,0,6,0,0,10,23.41,0.00%,0.00%
408230,Managua,MANAGUA,No,234.03,0,234.03,11,37,1.46,10,4,0,11,21.28,0.62%,36.36%
438829,Managua,MANAGUA,No,234.03,0,234.03,6,13,0,9,0,0,6,39.01,0.00%,0.00%
442817,Managua,MANAGUA,No,234.03,0,234.03,11,24,0.07,10,1,0,11,21.28,0.03%,9.09%
449307,León,LARREYNAGA,No,234.03,0,234.03,9,25,0.61,11,3,0,9,26,0.26%,33.33%
402894,Managua,CIUDAD SANDINO,No,234.02,0,234.02,12,31,0.14,11,1,0,12,19.5,0.06%,8.33%
428124,Managua,CIUDAD SANDINO,No,233.99,0,233.99,13,27,0.1,14,1,0,13,18,0.04%,7.69%
445396,Masaya,NINDIRI,No,233.99,0,233.99,12,18,0,10,0,0,12,19.5,0.00%,0.00%
436696,Chontales,SAN PEDRO DE LOVAGO,No,233.83,0,233.83,5,12,0,6,0,0,5,46.77,0.00%,0.00%
439133,Rivas,SAN JUAN DEL SUR,No,233.65,0,233.65,11,20,0,7,0,0,11,21.24,0.00%,0.00%
405956,Managua,MANAGUA,No,233.64,0,233.64,12,27,0.8,12,3,0,12,19.47,0.34%,25.00%
423591,Chinandega,EL VIEJO,No,233.6,0,233.6,10,13,0,3,0,0,10,23.36,0.00%,0.00%
438482,Chinandega,CHICHIGALPA,No,233.56,0,233.56,11,24,0,9,0,0,11,21.23,0.00%,0.00%
414636,Granada,GRANADA,No,233.49,0,233.49,9,24,0.33,11,3,0,9,25.94,0.14%,33.33%
444904,Granada,GRANADA,No,233.44,0,233.44,11,13,0.1,8,1,0,11,21.22,0.04%,9.09%
406898,Managua,MANAGUA,No,233.35,0,233.35,9,20,0,8,0,0,9,25.93,0.00%,0.00%
445374,Managua,MANAGUA,No,233.28,0,233.28,10,32,0.41,10,2,0,10,23.33,0.18%,20.00%
428850,Granada,GRANADA,No,233.23,0,233.23,13,21,0,11,0,0,13,17.94,0.00%,0.00%
408231,Managua,CIUDAD SANDINO,No,233.21,0,233.21,10,27,0.2,9,1,0,10,23.32,0.09%,10.00%
403646,Carazo,EL ROSARIO,No,233.15,0,233.15,10,23,0.2,10,1,0,10,23.32,0.09%,10.00%
437633,Granada,GRANADA,No,233.07,0,233.07,11,16,0,9,0,0,11,21.19,0.00%,0.00%
416309,Managua,MANAGUA,No,233.06,0,233.06,7,5,0,3,0,0,7,33.29,0.00%,0.00%
442602,Managua,SAN RAFAEL DEL SUR,No,233.01,0,233.01,11,23,0,7,0,0,11,21.18,0.00%,0.00%
414061,Chinandega,CHINANDEGA,No,232.95,0,232.95,12,32,0.25,9,2,0,12,19.41,0.11%,16.67%
406795,Masaya,MASAYA,No,232.81,0,232.81,10,35,0.03,10,1,0,10,23.28,0.01%,10.00%
407618,Managua,MANAGUA,No,232.77,0,232.77,11,13,0.15,10,1,0,11,21.16,0.06%,9.09%
433278,León,LEON,No,232.71,0,232.71,11,20,0.4,9,1,0,11,21.16,0.17%,9.09%
418532,Matagalpa,MATAGALPA,No,232.69,0,232.69,11,30,0,9,0,0,11,21.15,0.00%,0.00%
418976,León,LEON,No,232.69,0,232.69,12,17,0,7,0,0,12,19.39,0.00%,0.00%
417468,Matagalpa,MATAGALPA,No,232.65,0,232.65,10,23,0.2,9,1,0,10,23.27,0.09%,10.00%
443707,Managua,SAN RAFAEL DEL SUR,No,232.65,0,232.65,7,35,0.47,10,3,0,7,33.24,0.20%,42.86%
403224,Managua,CIUDAD SANDINO,No,232.64,0,232.64,12,19,0,10,0,0,12,19.39,0.00%,0.00%
440372,Rivas,RIVAS,No,232.6,0,232.6,13,20,0,7,0,0,13,17.89,0.00%,0.00%
444704,Managua,VILLA EL CARMEN,No,232.55,0,232.55,11,38,0.55,10,2,0,11,21.14,0.24%,18.18%
450204,Jinotega,JINOTEGA,No,232.55,0,232.55,4,16,0,6,0,0,4,58.14,0.00%,0.00%
421018,Managua,MANAGUA,No,232.5,0,232.5,12,28,0.21,12,1,0,12,19.38,0.09%,8.33%
414055,Chinandega,CHINANDEGA,No,232.49,0,232.49,8,23,0.4,8,1,0,8,29.06,0.17%,12.50%
432926,Managua,MANAGUA,No,232.48,0,232.48,10,28,0,12,0,0,10,23.25,0.00%,0.00%
406090,Nueva Segovia,OCOTAL,No,232.44,0,232.44,9,17,1.39,6,1,0,9,25.83,0.60%,11.11%
406564,Masaya,MASAYA,No,232.44,0,232.44,11,13,0,8,0,0,11,21.13,0.00%,0.00%
419427,Matagalpa,ESQUIPULAS,No,232.42,0,232.42,10,18,0,9,0,0,10,23.24,0.00%,0.00%
400859,Masaya,NINDIRI,No,232.38,0,232.38,9,17,0,9,0,0,9,25.82,0.00%,0.00%
426519,Managua,MANAGUA,No,232.38,0,232.38,11,16,0,9,0,0,11,21.13,0.00%,0.00%
409555,León,NAGAROTE,No,232.33,0,232.33,13,21,0.07,11,1,0,13,17.87,0.03%,7.69%
417431,Estelí,ESTELI,No,232.32,0,232.32,10,38,0,9,0,0,10,23.23,0.00%,0.00%
437375,Rivas,SAN JUAN DEL SUR,No,232.32,0,232.32,7,17,0.5,7,1,0,7,33.19,0.22%,14.29%
429418,Managua,TIPITAPA,No,232.26,0,232.26,13,27,1.11,9,2,0,13,17.87,0.48%,15.38%
439543,Managua,MANAGUA,No,232.22,0,232.22,12,24,0.4,10,1,0,12,19.35,0.17%,8.33%
402005,Managua,MANAGUA,No,232.2,0,232.2,12,11,0,9,0,0,12,19.35,0.00%,0.00%
444040,Chinandega,EL VIEJO,No,232.1,0,232.1,12,22,0,6,0,0,12,19.34,0.00%,0.00%
437129,Estelí,PUEBLO NUEVO,No,232.05,0,232.05,11,22,0,10,0,0,11,21.1,0.00%,0.00%
417847,Managua,MANAGUA,No,232.03,0,232.03,8,3,0,3,0,0,8,29,0.00%,0.00%
444343,León,EL SAUCE,No,231.99,0,231.99,10,9,0,6,0,0,10,23.2,0.00%,0.00%
424312,Managua,MANAGUA,No,231.93,0,231.93,9,18,0.1,9,1,0,9,25.77,0.04%,11.11%
405535,Managua,MANAGUA,No,231.86,0,231.86,12,17,0.5,9,2,0,12,19.32,0.22%,16.67%
